,gen,error_type,error,playouts
481,63,nn_value_error,0.513096430546337,15008529416.400051
480,63,mcts_value_error,0.21274440490454044,15083365730.400051
101,64,rmse_mcts_value_error,0.4604902416537129,15154107083.400051
96,64,mcts_value_error,0.2120512626582949,15224848436.400051
99,64,policy_prior_error,1.866091063630581,15295589789.400051
97,64,nn_value_error,0.49901516114115785,15366331142.400051
98,64,policy_mcts_error,1.8315161779522895,15437072495.400051
100,64,rmse_nn_value_error,0.7064100516988401,15507813848.400051
423,65,policy_prior_error,1.8670001243948937,15586140886.80005
425,65,rmse_mcts_value_error,0.47538673506630585,15664467925.20005
422,65,policy_mcts_error,1.8311495722889901,15742794963.60005
420,65,mcts_value_error,0.22599254787700207,15821122002.00005
421,65,nn_value_error,0.5154669735232327,15899449040.40005
424,65,rmse_nn_value_error,0.7179602868705431,15977776078.800049
591,66,policy_prior_error,1.867074951159954,16047755815.800049
592,66,rmse_nn_value_error,0.720777203570819,16117735552.800049
590,66,policy_mcts_error,1.8312558688521385,16187715289.800049
589,66,nn_value_error,0.5195197771873699,16257695026.800049
588,66,mcts_value_error,0.21847965085692522,16327674763.800049
593,66,rmse_mcts_value_error,0.46741806860339197,16397654500.800049
493,67,nn_value_error,0.5222655511312999,16474740134.40005
497,67,rmse_mcts_value_error,0.47293685382189077,16551825768.00005
496,67,rmse_nn_value_error,0.7226794248705991,16628911401.60005
495,67,policy_prior_error,1.868417508149147,16705997035.20005
492,67,mcts_value_error,0.22366926770294845,16783082668.80005
494,67,policy_mcts_error,1.8321124723434448,16860168302.400051
29,68,rmse_mcts_value_error,0.47677251392384407,16919050738.80005
28,68,rmse_nn_value_error,0.733301067073592,16977933175.20005
27,68,policy_prior_error,1.8664622869729997,17036815611.60005
26,68,policy_mcts_error,1.8323540935754776,17095698048.00005
25,68,nn_value_error,0.5377304549712687,17154580484.40005
24,68,mcts_value_error,0.22731203003326209,17213462920.80005
535,69,nn_value_error,0.5062844543506312,17287900384.80005
